"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"16",1000,0.1,0.2,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1200,1200
"17",1000,0.1,0.2,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0
"18",1000,0.1,0.2,0,80,2000,1000,1000,1000,1000,1200,1200,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1000,1000
"19",1000,0.1,0.2,0,90,2000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"20",1000,0.1,0.2,0,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1000,1000,1000,1000,1000,1200,1200,1000
"21",1000,0.1,0.8,0,10,2000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1800,1800,1000,1800,1800
"22",1000,0.1,0.8,1,20,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1000,1000,1000,0,0,0,0,0
"23",1000,0.1,0.8,1,30,2000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1800,1800,1000,1000,1000,1800,0,0,0
"24",1000,0.1,0.8,1,40,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0
"25",1000,0.1,0.8,0,50,2000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,2600
"26",1000,0.1,0.8,0,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1000,1000
"27",1000,0.1,0.8,0,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800
"28",1000,0.1,0.8,0,80,2000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000,1000,1000,1800,1800,1000,1000,1000,1000
"29",1000,0.1,0.8,0,90,2000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800
"30",1000,0.1,0.8,1,100,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,2600,0,0,0,0,0
"31",1000,0.3,0.2,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"32",1000,0.3,0.2,1,20,2000,1000,1000,1000,1000,1200,1200,1000,1200,1400,1400,1600,0,0,0,0,0,0,0,0,0,0
"33",1000,0.3,0.2,1,30,2000,1000,1000,1000,1000,1200,1400,1400,1600,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",1000,0.3,0.2,1,40,2000,1000,1000,1000,1000,1000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",1000,0.3,0.2,1,50,2000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",1000,0.3,0.2,1,60,2000,1000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0,0,0
"37",1000,0.3,0.2,1,70,2000,1000,1000,1000,1000,1000,1000,1200,1400,1400,1600,0,0,0,0,0,0,0,0,0,0,0
"38",1000,0.3,0.2,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0
"39",1000,0.3,0.2,1,90,2000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1400,0,0,0,0,0,0,0,0,0,0
"40",1000,0.3,0.2,1,100,2000,1000,1000,1000,1000,1000,1000,1200,1400,1400,1600,0,0,0,0,0,0,0,0,0,0,0
"41",1000,0.3,0.8,1,10,2000,1000,1000,1000,1000,1000,1000,1000,1800,2600,2600,3400,0,0,0,0,0,0,0,0,0,0
"42",1000,0.3,0.8,1,20,2000,1000,1000,1000,1000,1000,1000,1800,2600,2600,3400,0,0,0,0,0,0,0,0,0,0,0
"43",1000,0.3,0.8,1,30,2000,1000,1000,1000,1000,1000,1000,1800,2600,2600,1000,1000,1000,1000,0,0,0,0,0,0,0,0
"44",1000,0.3,0.8,1,40,2000,1000,1000,1000,1000,1800,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",1000,0.3,0.8,1,50,2000,1000,1000,1000,1000,1000,1000,1000,1800,1800,1000,1800,1800,2600,0,0,0,0,0,0,0,0
"46",1000,0.3,0.8,1,60,2000,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,2600,3400,0,0,0,0,0,0,0,0,0
"47",1000,0.3,0.8,1,70,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0
"48",1000,0.3,0.8,1,80,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0
"49",1000,0.3,0.8,1,90,2000,1000,1000,1000,1000,1800,1800,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",1000,0.3,0.8,1,100,2000,1000,1000,1000,1000,1000,1000,1800,2600,2600,3400,0,0,0,0,0,0,0,0,0,0,0
